product_url,name,price,rate,description,instructions,country
https://goldapple.ru/19760330830-le-male,le male,8 580,4.7,"""Моряк"" — легендарный герой, он воплощение силы и мужественности. Вдохновленный героями в тельняшках Le Male создан покорять сердца. В аромате свежесть лаванды подчеркивает мужественность, напоминая аромат традиционного французского мыла для бритья, а ваниль и бобы тонка усиливают чувственность и притягательность.Знаменитый и узнаваемый флакон выполнен в форме мужского торса. Самый известный аромат бренда вдохновлен отважными моряками и одет в тельняшку. Дизайн Le Male — это воплощение ДНК бренда.  Тельняшка стала культовой именно благодаря самому месье Готье, который много лет появлялся на своих показах именно в тельняшке и шотландском килте. Яркий бело-синий полосатый принт много раз появлялся на его моделях.Как и все ароматы бренда Jean Paul Gaultier аромат упакован в жестяную банку, уже ставшую символом парфюмерии Jean Paul Gaultier.Парфюмеры: Christopher Sheldrake, Francis Kurkdjian.","Распылите легкий парфюм на точки пульса.Не распыляйте на одежду, так как эфирные масла могут вызвать изменение цвета или появление пятен на одежде.Не распыляйте вблизи глаз, поврежденной кожи или открытых ран, так как это может вызвать раздражение.",Франция
https://goldapple.ru/19000173772-l-eau-ensoleillee-de-rose,L’eau ensoleillée de rose,5 975,4.3,"Прикоснитесь к искусству жизни в Провансе с уникальными композициями из Грасса. Гардеробную, залитую солнцем, наполняет изысканный аромат роскошного букета жасмина, роз, нероли и стручков ванили.Парфюмерная вода L’eau ensoleillée de rose оставляет после себя ощущение эйфории, словно летним днем на юге Франции.Цветочно-гурманская композиция обладает бархатистым и женственным характером. Многогранные оттенки бобов тонка и стручков мадагаскарской ванили раскрываются сладостью, которая завораживает.Лепестки роз, жасмина и нероли придают аромату изысканность. Шелковистый белый мускус окутывает легкой вуалью.",Распылите на кожу на расстоянии 20-30 см.,Франция
https://goldapple.ru/19000209596-heaven-can-wait,Heaven Can Wait,18 080,4.0,"Фредерик Маль и Жан-Клод Эллена работали над ароматом во время пандемии, когда каждый человек скучал по близости и теплоте общения.
Одним из источников вдохновения стали фильмы 1970-х годов, которые так точно передавали теплоту человеческих взаимоотношений.
В результате получился современный вариант парижской классики: сдержанный, неброский и аристократичный.Притягательный, неотразимо сдержанный, обманчиво бесхитростный, квинтэссенция парижского стиля.
Одновременно невероятно соблазнительный и аристократичный, экзотический и комфортный. Заключает в свои объятья.","Нанесите аромат на запястья, шею и точки пульса, чтобы он раскрылся от тепла тела и остался с вами до самого вечера.",Франция
https://goldapple.ru/19760336599-ginza-eau-de-parfum,GINZA EAU DE PARFUM,8 250,4.9,"Созданная Карин Дюбрей и Майей Лерну из японского парфюмерного Дома Tagasako, композиция Ginza гармонично сочетает в себе традиции японской парфюмерии и истинно современное прочтение.Композиция раскрывается ярким сиянием искрящихся нот граната и пикантностью нот розового перца. Сердце аромата благоухает самыми восхитительными гранями жасмина. Три цветка сплетаются, создавая изысканно отточенное звучание теплой и свежей, легкой и пьянящей чувственности.Магнолия и фрезия кружатся в вихре лепестков. Японская орхидея придает цветочному букету штрих таинственности. Цветочная чувственность аромата становится неожиданно мощной, словно отточенной древесными нотами Хиноки.Священный японский кипарис придает композиции неподражаемый почерк, одновременной сильный и нежный, с легкой камфорной нотой. Его самая раскаленная грань эхом перекликается с глубиной сандаловой древесины и интенсивностью пачулей.На коже аромат обретает совершенно неповторимое, женственное и проникновенное звучание.","Распылите парфюмерную воду на пульсирующие точки: запястья, под ушами и вокруг шеи.Чтобы продлить и усилить ваш аромат, сочетайте его со средствами по уходу за телом из банной линии Ginza.",Франция
https://goldapple.ru/7291600002-invictus,Invictus,11 540,4.9,"Туалетная вода Rabanne Invictus — для сильных и уверенных в себе.Освежающий аромат сразу обращает на себя внимание. Впервые Invictus представлен в 2013 году парфюмерами Вероник Ниберг и Энн Флипо.Яркие цитрусовые ноты в составе Paco Rabanne перекликаются с волнующими морскими аккордами. Морские ноты позволят расслабиться, напомнят о лете. Аромат пачули создаст ауру загадочности, амбра образует легкий и запоминающийся шлейф, придает глубину композиции.Стойкость парфюма сохраняется в течение всего дня. Обладатели туалетной воды ставят перед собой цели и всегда их добиваются. Это энергичные мужчины, спортсмены, пребывающие в постоянном движении.",N/A,N/A
https://goldapple.ru/83810100006-barrel,BARREL,18 900,5.0,"Парфюмерная композиция Barrel стартует с лёгких цветочных аккордов, полыни, кориандра и розового перца. Они уступают дорогу торфяному, землистому, дымному аромату дубовой бочки, в которой годами выдерживают благородный напиток. Эта смелая и яркая базовая нота гармонирует с ванилью, ветивером и кожей. Внутри дубовой бочки MiN NEW YORK – ром в сочетании с миррой и апельсиновым цветом.",N/A,N/A
https://goldapple.ru/19000139469-set-of-miniatures,SET OF MINIATURES,4 400,5.0,"Коллекция ярких и жизнерадостных ароматов в миниатюрных флаконах по 5 мл в форме японских куколок-талисманов Кокеши, украшенных дизайнерскими принтами коллекции Moschino.Сет включает все пять ароматов бренда в миниатюрных сплэш-флаконах:
BAMBU, CHEERY, LITCHEE, LOTUS, TONKA.Замечательный вариант для знакомства с брендом.
Подарок, развивающий эстетический вкус подростка.","Нанести на тело, избегая попадания в глаза",N/A
https://goldapple.ru/19000132888-06-black-platinum,06 Black Platinum,2 567,4.4,"06 Black Platinum от Banana Republic – это современный шипровый аромат, многогранный и утонченный. Элегантность жасмина и апельсинового цвета переплетается с чувственностью кожи и амбры, нотами дубового мха и кактуса. Композицию дополняет лёгкая пикантность розового перца.Парфюмер – Gino Percontino.",Только для наружного применения.,Франция
https://goldapple.ru/19000131348-succulent-pink-grapefruit,Succulent Pink Grapefruit,4 380,N/A,"Свечи Vellutier — Это дизайн, элегантность и история, описанная в ароматах.Это бархатистый воск высочайшего качества, изготовленный по специальному рецепту в уникальном стакане. Его утонченная форма с характерным срезом, образует идеальную фигуру с крышкой из натурального дерева.Геральдический логотип, выгравированный на деревянной крышке, подчеркивает уникальность благородного материала, раскрывая его неповторимую структуру. Свечи Vellutier имеют специальный хлопковый фитиль, изготовленный с добавлением египетского хлопка. Для его изготовления мы используем хлопок высочайшего качества, который позволяет свече гореть красивым пламенем.Ароматы Vellutier — это тщательно подобранные элегантные композиции, которые переносят нас в далекие края, рассказывая через уникальные ноты, захватывающие истории о самых красивых уголках мира!Приготовьтесь к порции сочной, фруктовой свежести! Вас встретит спелый и ароматный розовый грейпфрут, прямо с деревьев солнечной Флориды, с добавлением сладкого апельсина и свежего ананаса, который добавит невероятной энергии в любой интерьер. Чтобы подчеркнуть уникальность нашей композиции, мы добавили ноты залитой солнцем клубники и нежных лепестков жасмина.",N/A,N/A
https://goldapple.ru/19000123332-twin-flames-energy,Twin Flames Energy,3 000,5.0,"Этот аромат — как встреча кармических близнецов, как воссоединение двух половин единого целого: максимально естественный и невыразимо приятный.  Он обволакивает и согревает, возвращает силы и гармонизирует эмоции. Словно в теплых объятиях, рядом с этой свечой рождается ощущение дома.","при первом горении дождись плавления воска по всей поверхности свечи — это обеспечит равномерное выгорание свечи в дальнейшем. Оптимальная длина фитиля — полсантиметра, удаляй обгоревшую часть перед каждым последующим зажиганием. Чтобы потушить свечу, накрой ее крышкой. 
Никогда не оставляй горящую свечу без присмотра.",Россия
https://goldapple.ru/19000027001-the-blanc,THE BLANC,975,4.3,"Парфюмерная вода SOLINOTES раскрывает натуральный аромат чайного листа. Чистоту и свежесть его нот усиливают искрящийся бергамот и бодрящий кардамон. В сердце цветочно-мускусной композиции ярко звучит нежная нота белого чая, пробуждающая чувства, и успокаивающий шалфей. Цветы османтуса, аромат которых напоминает ноту абрикоса, переплетается с белым мускусом, создавая нежную гармонию базовых нот. Парфюмерную воду можно сочетать с другими ароматами бренда, чтобы создать свой неповторимый микс любимых нот, или использовать отдельно, наслаждаясь вневременной красотой композиции с белым чаем.",только для наружного применения.,N/A
https://goldapple.ru/19000201698-euphoria,euphoria,693,N/A,"Древесный амбровый аромат с теплыми, пряными нотами. Пирамида композиции сочетает в себе легкие цветочные ноты шафрана и жасмина, которые вместе создают соблазнительный, многогранный аромат.","1. Зажгите свечу спичкой или зажигалкой и дайте полностью растопиться верхнему слою2. Зажигайте свечу не дольше, чем на 2-3 часа3. Перед повторным зажжением свечи подрежьте фитиль, оставив ~5мм4. Прекратите использование свечи, когда в подсвечнике останется менее 5мм воска",Россия
https://goldapple.ru/7291300004-1-million,1 Million,11 540,4.8,"Туалетная вода Rabanne 1 Million — это идеальный выбор для денди, который обладает манерами и во всем стремится быть первым.Главная его задача — добиться цели и реализовать мечту.Аромат Rabanne воплотил в себе силу и власть золота. Парфюм подчеркивает лучшие качества обладателя: цитрусовые ноты освежают и обращают на себя внимание, травяные аккорды придают образу дерзости и решительности.Древесная композиция туалетной воды акцентирует внимание на стиле и элегантности. Корица делает образ гармоничным и чувственным, а мята — бодрит и поднимает настроение.Шлейф, который оставляет после себя 1 Million, оставляет лишь чувство восхищения.",N/A,N/A
https://goldapple.ru/19000148366-orange-x-santal,Orange X Santal,8 317,3.6,"Рефил для пополняемого флакона парфюмерной воды ESSENTIAL PARFUMS PARIS ""ORANGE X SANTAL by Natalie Gracia-Cetto"".Парфюмер – Natalie Gracia Cetto. «Я представила себе свежий и чувственный аромат, в котором искристые и сочные ноты горького апельсина из Италии играют с великолепным, нежным сандалом из Австралии».Orange X Santal – это светлый, радостный и чувственный аромат. Ноты горького апельсина и сандалового дерева, излучающие тепло и свет, переносят вас на побережье Италии. Сочная мякоть цитруса и лёгкая горечь его кожуры создают идеальную гармонию, которую дополняет зеленая нота базилика из Египта. Французский дубовый мох формирует шипровый аккорд, а кипарис из Франции и австралийский сандал закрепляют светлые верхние ноты.Создатели парфюмерной воды ESSENTIAL PARFUMS выбирают натуральные, экологически чистые материалы. Для производства Orange X Santal используется масло сандала, полученное в Западной Австралии. Это позволяет обеспечить постоянный доход для местных общин и стабильные поставки ценного ингредиента.Сделать парфюмерию более экологичной и безопасной для окружающей среды позволяет формат рефила, благодаря которому основной флакон парфюмерной воды становится подходящим для многоразового использования.Флакон рефила создан из алюминия, подходящего для переработки.",Откройте оригинальный пополняемый флакон парфюмерной воды и наполните его из рефила. Только для наружного применения.,Франция
https://goldapple.ru/26830800001-a-day-in-my-life,A day in my life,9 772,5.0,"Идеальный момент, чтобы создать свою розу! Королева цветов… Не обычная роза, а роза из космоса, уникальная, сложная, удивительная, современная, чувственная и глубокая. Хорошо знакомый цветок, показанный в новом контексте.  Вечная роза – для вас! 
A day in my life – исполнение мечты о создании безупречной розы, попытка бережно выбрать и объединить тонкости и лучшие черты цветка с неповторимым ароматом.

Верхние ноты: розовый перец, мандарин, масло розы
Ноты сердца: элеми, ландыш, абсолют розы
Базовые ноты: абсолют цистуса, пачули, сандал, роза",N/A,N/A
https://goldapple.ru/19000006030-baccarat-rouge-540,BACCARAT ROUGE 540,27 000,4.7,"Парфюмерный экстракт Baccarat Rouge 540 усиливает сияние трех компонентов парфюмерной воды, не изменяя оригинального звучания. Отточенное мастерство парфюмера и мудрость, приобретенная со временем, привели к рождению этого древесного парфюмерного экстракта, ставшего истинным шедевром Франсиса Кюркджяна. Верхняя нота жасмина Грандифлорум мягко подчеркивает замысел мастера. Оттенок огня усиливается пудровыми гранями горького миндаля. Наконец, минеральная нота, построенная вокруг амбры, укрощена мускусным и древесным аккордом. Флакон, играя со светом, добавляет экстракту интенсивности. Он облачен в блестящую красную мантию, намекающую на красный цвет знаменитого хрусталя Baccarat. Парфюмерный экстракт Baccarat Rouge 540 Maison Francis Kurkdjian  воплощает собой изобилие и слияние компонентов, которые можно укротить только с помощью искусства парфюмера и мудрости, обретенной со временем.","Нанести аромат на запястья, шею и точки пульса.",N/A
https://goldapple.ru/83730100002-contessa,Contessa,30 607,N/A,"Contessa – портрет итальянской аристократки, жившей в 19 веке в маленьком тосканском городке, где узкие дорожки вели к холмам, покрытым оливковыми деревьями и виноградными лозами. Именно эти пейзажи и женственность их главной героини вдохновили парфюмеров Moresque на создание аромата Contessa. Пряная цветочная композиция раскрывается нотами розы, жасмина и иланг-иланга",N/A,N/A
https://goldapple.ru/24863500001-212vip-black,212VIP Black,11 630,4.9,"Парфюмерная вода Carolina Herrera 212VIP Black — мужская композиция, которая относится к категории фужерных ароматов. С 2017 года парфюмерная вода получила широкую известность. Отмечается, что 212VIP Black стал еще одним ароматом в известной доселе серии 212VIP. Отличительной его особенностью стало некое торжественное, вечернее исполнение. В парфюмерной композиции преобладают анис, фенхель, ваниль, мускус и лаванда. Carolina Herrera вместе с парфюмерами Carlos Benaim и Anne Flipo воплотили в жизнь задумку — создать аромат, основанный на игре противоположностей. В итоге получился интересный запах, в базовом звучании придающий образу мужчины элегантность и сбалансированность.",N/A,N/A
https://goldapple.ru/19000153642-fraise-bonbon,Fraise bonbon,857,4.6,"В чарующем клубничном аромате tutti délices сочетаются тонкая ягодная сладость и намек на дерзость. Одновременно игривая и утонченная парфюмерная композиция балует нотой сочной клубники, которую украшают взбитые сливки и нежная ваниль.Этот аромат – отличный способ порадовать своего внутреннего ребенка и вернуть себе ощущение беззаботной радости и комфорта.",Только для наружного применения.,Франция
https://goldapple.ru/19000182835-women,Women,23 760,N/A,"Диффузор для дома Women украшен элегантным шелкографическим принтом из 9-каратного золота и пудрово-розового цвета с мотивом, отсылающим к символу женственности.Аромат розы, магнолии и мускуса — ода элегантности женщин. Для помещения до 25 кв. м.Время испарения 5-6 месяцев/",Поместить ротанговые палочки во флакон с ароматической жидкостью.,Франция
https://goldapple.ru/19000008795-travel-set-onsen,TRAVEL SET: ONSEN,7 168,N/A,"В набор входят 3 миниатюры парфюмерной воды ONSEN от MIN NEW YORK (10 мл). Объем, идеальный для поездок, позволит всегда носить любимый аромат с собой или брать его в путешествия. Эта композиция, посвященная вулканам и горячим источникам Японии, вдохновляет на единение с природой. Ритуал начинается с нот бергамота, фенхеля, розмарина, тимьяна и эстрагона. В сердце необыкновенного, насыщенного зелья – сосновые иголки, кипарис и морской аккорд. Ощутить гармонию с природой помогают и базовые ноты: дубовый мох, ветивер и серая амбра.",N/A,N/A
https://goldapple.ru/19000032742-irresistible-eau-de-toilette-fraiche,IRRESISTIBLE EAU DE TOILETTE FRAICHE,13 220,4.6,"Аромат Irresistible Eau de Toilette Fraiche - это настоящий концентрат сверкающей пряной энергии, танца и искромётной свежести. Irresistible Eau de Toilette Fraiche – это приглашение блистать! 
Базовым компонентом композиции является Дамасская Роза – визитная карточка ароматов Irresistible. Нежность розовой воды наполняет Eau de Toilette Fraiche естественной женственностью и очарованием, а пряный аккорд Розового Перца и терпкого сладкого Апельсина усиливает сияние цветочно-пряного букета. Дополняют композицию ноты Виргинского Кедра. Сливаясь с нежным, обволакивающим Мускусом, древесные аккорды создают незабываемый шлейф и придают аромату соблазнительный акцент.
Погрузись в очаровательный мир танца вместе с Irresistible Eau de Toilette Fraiche
Продли ощущение радости и свободы - используй парфюмированный гель для душа и парфюмированное молочко для тела Irresistible.",N/A,N/A
https://goldapple.ru/19000200198-wood-haze-01-11,Wood haze 01.11,5 200,4.2,"Сон Селин перенесет вас в мастерскую, где пахнет мореным деревом и старыми книгами. Ноты шафрана и мяты будоражат романтические воспоминания и наполняют теплом и творческой энергией. Аромат-вдохновение, благодаря которому так легко влюбиться или… создать шедевр!Страна производства парфюмерной композиции -  Франция.Celine, 01.11Я стою на балконе и в задумчивости что-то вырезаю. Это как бездумно рисовать в блокноте, болтая по телефону, только вожу я не ручкой по бумаге, а ножом по дереву. Профессиональное. В доме напротив на точно таком же балконе мужчина поглощен чтением. Он не обращает на меня никакого внимания, поэтому я могу спокойно его рассмотреть. Черты его лица, наклон головы, движение рук кажутся мне знакомыми. Когда он переворачивает очередную страницу, я слышу шелест бумаги и чувствую запах старой книги.В балконном проеме появляется босоногая женщина, ветер играет ее длинными волосами, а воздух наполняется ароматом янтаря, нагретого солнцем. Женщина протягивает мужчине чашку и нежно его целует. Когда он делает глоток, я ощущаю на губах вкус шафрана и мяты. Кинолентой мелькают страницы из дневника памяти. Я вспомнила! Мы познакомились лет пять назад на улице, где он продавал свои стихи, отпечатанные на пишущей машинке.Помню наш первый поцелуй, как убегали от дождя на Бали и как, встав на одно колено, он преподнес мне шкатулку сандалового дерева... Вдруг я оказываюсь за его спиной. Опускаю взгляд и вижу свои босые ноги.В моих руках его портрет, вырезанный на дереве.",Только для наружного применения.,Республика Корея
https://goldapple.ru/19000048697-tea-and-lemongrass,Tea and Lemongrass,15 060,N/A,"Аромат с зеленым бодрящим характером.
Лемонграсс, также известный как «лимонная трава» из Вест-Индии, создает яркую атмосферу. А ноты теплого чая добавляют в парфюмерную композицию ощущение безмятежности.","Предназначена для ароматизации воздуха в помещениях. Перед каждым зажиганием аромасвечи рекомендуется подрезать фитиль до 3-5 мм. Зажечь фитиль. После использования погасить пламя. Для рационального использования не гасить пламя до момента, пока вся поверхность свечи не покроется расплавленным воском.",Испания
https://goldapple.ru/19000052224-white-chocola,White chocola,13 900,4.9,"White Chocola от Richar- это настоящие удовольствие для любителей шоколада! Погружение в сладкую бездну, наслаждение легким вкусом пряностей и тонким ароматом сладкой ванили.  Необычное сочетание будет удивлять своим настроением. 
Сладкие ноты белого шоколада вместе с теплотой ванили, делают аромат поистине воздушным, довершают этот коктейль цветочные и фруктовые аккорды.",N/A,N/A
https://goldapple.ru/19000196048-albicocca-e-basilico,Albicocca e Basilico,15 000,N/A,"Свежий и легкий аромат. Сладкие ноты абрикоса идеально сочетаются с нотами базилика, создавая праздничную атмосферу цветущей весны.","Окуните все палочки во флакон; для более интенсивного распространения аромата переворачивайте палочки несколько раз в день. Регулировать аромат можно уменьшая или увеличивая число палочек. Палочки играют основную роль в интенсивности ароматизации, чем больше палочек, тем аромат насыщеннее. Для достижения лучших результатов, флакон не стоит никогда выставлять на прямой солнечный свет или ставить рядом с источниками тепла, так как под его воздействием происходит испарение аромата.",Италия
https://goldapple.ru/19760310140-french-gallantry,french gallantry,8 469,N/A,"В состав набора входит парфюмерная вода 20 мл в футляре + рефилл 20 мл. 
Свежий древесный аромат French Gallantry, посвящённый галантности, может служить образцом ароматной гармонии. Крепкую свежесть базилика и томатов дополняют ноты лавра, орегано и тимьяна. Тонкое сочетание кенийского чёрного чая и шалфея с гелиотропом создаёт чувственный шлейф, подчёркнутый древесными и амбровыми нотами. Композиция говорит о силе, харизме и элегантности того, кто его носит.Верхние ноты: чёрный чай, томат, базиликНоты сердца: шалфей, тимьян, лавр, ореганоБазовые ноты: гелиотроп, кожа, амбра, животные ноты",N/A,N/A
https://goldapple.ru/19000059317-undea-des-iles,Undea des Iles,23 486,N/A,"Ориентальный древесный аромат, который словно покрыт брызгами сочных фруктов, свежего бергамота и сладостной малины. Роскошный теплый уд наполняет сердце аромата.Аромат раскрывается на ложе, сотканном из сильнейших – сплетение чувственного мускуса с манящей ванилью. Аромат настолько кружит голову, что окружающие будут одержимы этим ароматом и вами в нём.Объем: 2* 50 мл",Нанести на пульсирующие точки,N/A
https://goldapple.ru/19000148368-the-musc,The Musc,7 208,4.8,"Рефил для пополняемого флакона парфюмерной воды ESSENTIAL PARFUMS PARIS ""THE MUSC by Calice Becker"".Парфюмер – Calice Becker. «Я представляла этот аромат как облако обволакивающего, нежного, восхитительного мускуса в сочетании с имбирём и лавандой. Светлое цветочное сердце композиции гармонирует с мягкими древесными нотами и сандалом из Австралии».Одновременно медовый и свежий аромат The Musc – это тонкое сочетание пленительных нот. Чарующую и тёплую композицию открывают имбирь из Лаоса и французская лаванда. Натуральный пчелиный воск дарит сердцу аромата сливочную сладость, которую усиливают тонкие ноты мускуса. Австралийский сандал подчеркивает теплоту древесных нот.Создатели парфюмерной воды ESSENTIAL PARFUMS выбирают натуральные, экологически чистые материалы и стремятся снизить воздействие на окружающую среду. Компания использует сандал из Западной Австралии, чтобы обеспечить стабильные поставки ингредиента и поддержать местные общины, создав для них устойчивый источник дохода.Сделать парфюмерию более экологичной и безопасной для окружающей среды позволяет и формат рефила, благодаря которому основной флакон парфюмерной воды становится подходящим для многоразового использования.Флакон рефила создан из алюминия, подходящего для переработки.",Откройте оригинальный пополняемый флакон парфюмерной воды и наполните его из рефила. Только для наружного применения.,Франция
https://goldapple.ru/19000076329-racer,RACER,2 260,5.0,"Соевая ароматическая свеча RACER (Апельсин, юдзу, корица, гвоздика) с деревянным фитилем.Аромат RACER | Апельсин, юдзу, корица, гвоздика
Если в тебе ничего не горит, как можешь ты воспламенять? RACER – воплощение первобытной силы и неукротимой энергии. Аромат для тех, кто стремится не потерять вкус к жизни в непрерывной гонке.Выбирая ароматическую свечу с деревянным фитилем, вы удваиваете удовольствие: легкое потрескивание фитиля будет уносить ваши мысли к чему-то очень приятному, комфортному, романтическому.","Свечу необходимо размещать на устойчивой поверхности вдали от легко воспламеняемых предметов.Никогда не оставляйте горящую свечу без присмотра и в пределах досягаемости детей и домашних животных.Оптимальное время использования за один раз  1-3 часа, не более 4 часов. Использование свечи стоит прекратить, если в банке осталось менее одного сантиметра воска.Рекомендуется обрезать фитиль до 5-6 мм перед каждым применением.Чтобы потушить свечу, необходимо накрыть ее крышкой банки. Чтобы предотвратить образование лунки, дайте расплавленному воску достичь края банки",Россия
https://goldapple.ru/19000153645-macaron-amande,Macaron amande,857,5.0,"Парфюмерная композиция tutti délices с гурманскими аккордами напоминает об аромате вкусных и свежих макарунов, которые только достали из духовки.Воссоздать аромат знаменитых французских лакомств помогают ноты миндаля и корицы.Удачная смесь сливочно-миндального аккорда и пудрово-цветочного звучания с оттенком ванили превращает композицию в истинное наслаждение для любителей сладкого. Интенсивная база с бобами тонка и чувственным мускусом делает аромат более глубоким и многогранным.",Только для наружного применения.,Франция
https://goldapple.ru/19000033207-eros,EROS,10 941,5.0,"Духи EROS – это яркий мужской аромат с невероятно глубоким и соблазнительным звучанием. Ориентальная композиция, посвященная древнегреческому богу любви, отражает страстность, решительность и романтичность Эроса. Чувственная игра начинается с прохладных и дразнящих нот цитрусов, дерзкого чёрного перца и элеми. Многогранная мелодия аромата звучит всё громче с каждой нотой, приближаясь к кульминации – яркой гармонии лаванды, герани, шалфея и молекулы Pomarose. Утонченную красоту композиции подчеркивает волнующий шлейф, сотканный из нот бензоина, ветивера, кашмерана, ванили, пачулей и таинственного древесного аккорда. Этот аромат от VERSACE – это новое измерение чувственности, уверенности и внутренней силы.",N/A,N/A
https://goldapple.ru/19000200199-blond-redhead-16-11,Blond redhead 16.11,5 200,4.7,"Сон Антуана о необыкновенной встрече в парижской кондитерской, наполненной запахом фруктов, ванили и шоколада с легкими нотами специй и дерева. Капля риска, щепотка уверенности в себе – и вуаля! – аромат-предсказание готов. Свежие цветочные ноты роз и фрезий, дополненные нюансами сухофруктов и земли… Этот сон точно сбудется!Страна производства парфюмерной композиции -  Франция.Antoine, 16.11Ну вот и все – последний клубничный макарун нашел свое место. Витрина, над которой я тружусь с самого утра, наконец-то оформлена. Пора и передохнуть. Но не успеваю даже присесть, как в кондитерскую входит ОНА. Настоящая француженка – небрежная прическа, волосы цвета клубничный блонд, в одной руке букет фрезий, в другой – пакеты с покупками. Такими женщинами я восхищаюсь издалека. Вблизи же впадаю в ступор, меня буквально парализует. А ОНА бродит по кондитерской, и к нашему привычному запаху ванили вдруг добавляется аромат сухофруктов и теплой земли.«Excusez-moi», – указывает ОНА на торт с начинкой из инжира и розовых лепестков. Как зомби снимаю стеклянный клош, и воздух наполняется сладким ароматом. «Délicieuse», – шепчет ОНА. Какой у нее бархатный волнующий голос! Скажи еще что-нибудь, ну пожалуйста… Торт вырывается из моих рук, кувыркается и падает, взрываясь сливочным кремом. Бах! Цветки фрезий разбросаны по полу.Ее волосы в креме, крем на моей щеке. Я смущен, нужно как-то извиниться, но не могу! И вдруг… ОНА начинает хохотать. Я тоже. Протягиваю руку, чтобы смахнуть крошки с ее шелковой блузки. Какое декольте! Она шепчет: «Délicieuse… Délici… deli…» – «De-di-di» – настойчиво звонит будильник.Просыпаюсь, облизывая сухие губы. Как же не вовремя!",Только для наружного применения.,Республика Корея
